Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
SISTER MIDNIGHT,2024,Karan Kandhari,Empire,60,Yasmin Omar,"An over-eager, idea-stuffed debut that keeps you engaged with its surprising twists, but which nevertheless could have used a little pruning.","Mar 14, 2025"
APRIL,2024,Dea Kulumbegashvili,Variety,100,Guy Lodge,"April is loath to explain itself, inviting us instead to watch, listen and feel our way through it — a work marked, like the benevolent but unreachable woman at its center, by immense empathy and isolated, inconsolable despair.","Sep 6, 2024"
APRIL,2024,Dea Kulumbegashvili,IndieWire,91,David Ehrlich,"In this remarkable and shudderingly unresolved film, blessings and despair tend to become one and the same, two limbs of a shared body that Nina’s patients aren’t allowed to control for themselves.","Sep 6, 2024"
APRIL,2024,Dea Kulumbegashvili,The Film Stage,91,Savina Petkova,"Dea Kulumbegashvili has found a way to draw mystery from the literal instead of turning it into metaphor––April’s hypnotism is made possible because everything onscreen is what it looks like, but it is also something more. But never something else, as a metaphor or an allegory would suggest.","Sep 7, 2024"
APRIL,2024,Dea Kulumbegashvili,Screen Daily,90,Wendy Ide,"April is a formidable, defiantly esoteric work. It demands considerable investment from the audience, but does repay it.","Sep 6, 2024"
APRIL,2024,Dea Kulumbegashvili,The Daily Beast,90,Nick Schager,An alternately (and sometimes simultaneously) harrowing and hallucinatory story of an OB-GYN who discovers that her every attempt at nurturing life leads only to more death.,"Feb 3, 2025"
APRIL,2024,Dea Kulumbegashvili,The Guardian,80,Peter Bradshaw,It is a deeply unsettling meditation on sexuality and transgression.,"Sep 6, 2024"
APRIL,2024,Dea Kulumbegashvili,The Hollywood Reporter,80,Leslie Felperin,"The surreal bolt-on doesn’t work all that well, but the limpid cinematography and more quotidian dramatic elements are impactful and striking enough to distinguish this as one of the stronger films to emerge this fall festival season.","Sep 6, 2024"
APRIL,2024,Dea Kulumbegashvili,TheWrap,80,Ben Croll,"Don’t let the name fool you: April is a wintery affair. By far the most uncompromising vision to play at this year’s Venice Film Festival, director Dea Kulumbegashvili’s slow cinema horror show might also be the most audacious.","Sep 9, 2024"
APRIL,2024,Dea Kulumbegashvili,Slant Magazine,75,Marshall Shaffer,"April’s frames seek to embody a dizzying span of human experience, even if Dea Kulumbegashvili occasionally strains to corral it.","Sep 29, 2024"
APRIL,2024,Dea Kulumbegashvili,Paste Magazine,75,Brianna Zigler,"Aside from these weaker moments, April is overall equal parts disturbing and enthralling, arresting and miserable; a gorgeous slow-burn pressure cooker that culminates in a quiet condemnation of the powers complicit in women’s suffering while offering no catharsis.","Apr 17, 2025"
OBEX,2025,Albert Birney,IndieWire,83,Ryan Lattanzio,"OBEX is a warm yearn for simpler times, told by a distinctive cinematic voice.","Jan 31, 2025"
OBEX,2025,Albert Birney,IGN,80,Chase Hutchinson,"OBEX is a lo-fi stunner of a video game movie, merging a deeper understanding of the way games work with playful and creative sequences that also pack a deeply emotional punch.","Jan 31, 2025"
OBEX,2025,Albert Birney,Variety,80,Carlos Aguilar,"More contained than “Strawberry Mansion” but with similarly expansive ideas, “Obex” feels opportune for the modern era.","Jan 31, 2025"
OBEX,2025,Albert Birney,Slant Magazine,75,Chuck Bowen,"Albert Birney knows that fantasy is a potent force, that it can lead you deep into the worst parts of yourself, or, with the right influences, lead you back to life.","Jan 30, 2025"
OBEX,2025,Albert Birney,The Film Stage,75,Jordan Raup,"With its cohesive black-and-white cinematography from Pete Ohs, a dedicated performance from Birney, and a plethora of crafty homespun special effects, OBEX is an inherently likable journey that should appeal to more than just those whose childhood was similarly, inextricably linked to this early era of computing.","Feb 1, 2025"
OBEX,2025,Albert Birney,Collider,70,Jason Gorber,"With fun production elements, a goofy storyline, discordant yet effective sound design, and enough oddness to keep things captivating, traversing through the world of OBEX makes for quite an entertaining journey.","Jan 31, 2025"
OBEX,2025,Albert Birney,The A.V. Club,67,Jacob Oller,"OBEX eventually abandons its effective small-scale worldbuilding in favor of a more ambitious, rambling adventure.","Feb 1, 2025"
HAPPYEND,2024,Neo Sora,TheWrap,85,Chase Hutchinson,"Seo excavates universal truths that transcend all generational and cultural divides. The many geographical, social and emotional pains these young people are grappling with are ones everyone faces down. As they find ways to fight this, coming to realize all the many ways they may not be so easily able to, there is something both genuinely heartfelt yet quietly haunting about it.","Jan 21, 2025"
HAPPYEND,2024,Neo Sora,Variety,80,Jessica Kiang,"As befits the son of the late Ryuichi Sakamoto (and director of acclaimed documentary Ryuichi Sakamoto: Opus) Sora displays a subtly fervent faith in music as perhaps the ultimate expression of nascent individuality, and therefore, ever and eternally, a threat to regimes that rely on conformity and obedience.","Sep 24, 2024"
HAPPYEND,2024,Neo Sora,The Film Stage,75,Savina Petkova,"Happyend outlines two kinds of responses to a future that seems bleaker by the hour: one is abdication, the other resistance. But the split between the two is never clear-cut and Neo Sora imbues the film with doubts, hesitation, and hope in equal measure.","Sep 24, 2024"
HAPPYEND,2024,Neo Sora,The Hollywood Reporter,70,David Rooney,"Capturing that transitional moment when seemingly permanent adolescent ties suddenly appear uncertain, this is a melancholy drama laced with notes of anger and disquiet, but also resilience.","Sep 24, 2024"
HAPPYEND,2024,Neo Sora,Screen Daily,60,Jonathan Romney,"This depiction of young people facing up against school and state authoritarianism lacks a certain urgency, despite its manifest intelligence and craft.","Sep 24, 2024"
HAPPYEND,2024,Neo Sora,Slant Magazine,50,Marshall Shaffer,Sora Neo struggles to balance the immediacy of adolescent angst with the long-range outlook of using the students’ experience as a canary in the coal mine for society at large.,"Sep 24, 2024"
FAMILIAR TOUCH,2024,Sarah Friedland,Variety,100,Guy Lodge,"Friedland’s film, as sharp as it is soft, conveys both the terror of losing the life you recognize, and the intermittent, fragmented joy of finding it again.","Sep 9, 2024"
FAMILIAR TOUCH,2024,Sarah Friedland,New York Magazine (Vulture),90,Alison Willmore,"Chalfant is one of those acclaimed theater actors who has never found the same showcase for her talents onscreen, and the delicacy of what she does in this role is astounding.","Sep 9, 2024"
FAMILIAR TOUCH,2024,Sarah Friedland,Screen Daily,90,Wendy Ide,"Films about dementia don’t tend to figure on audience’s good time viewing lists, but Familiar Touch is rather special – it shows the ravages of the disease but maintains the dignity of the sufferer.","Sep 9, 2024"
FAMILIAR TOUCH,2024,Sarah Friedland,The Film Stage,83,Rory O'Connor,"It’s a wonderfully gentle piece of filmmaking––something of a low-key triumph that offers a novel perspective on a topic that had become, if not entirely worn out, at least clichéd.","Sep 9, 2024"
FAMILIAR TOUCH,2024,Sarah Friedland,IndieWire,83,Kate Erbland,"Friedland, who also wrote the film‘s script, is not given over to histrionics or blaring displays of emotion, instead asking us to follow Ruth and experience the world through her eyes. The impact is profound.","Sep 9, 2024"
FAMILIAR TOUCH,2024,Sarah Friedland,The Hollywood Reporter,80,Lovia Gyarkye,"The film is not merely an observation of aging. It is also about how this process echoes the emotional dramas of adolescence, and Friedland liberates the story of older adults from the confines of melancholy.","Sep 9, 2024"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,The Daily Beast,95,Nick Schager,"The result is even better than his initial design: a sharp, hilarious, self-aware, and acutely insightful work of both celebration and critique.","Jan 28, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,TheWrap,90,Chase Hutchinson,"The result is a film that’s not just funny, skewering so much of the lazy yet still effective tropes of so much of true crime, but also a wake-up call for the genre.","Jan 30, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,The Film Stage,83,Jordan Raup,"Never laboring too exhaustively on a single trope, yet feeling comprehensive in the breadth of what’s dissected, Shackleton has crafted an entertaining, even self-deprecating investigation into a global addiction.","Jan 28, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,New York Magazine (Vulture),80,Bilge Ebiri,"A work of criticism as well as a work of art, it’s a sharp takedown of our culture’s obsession with true crime, identifying and skewering the genre’s most familiar tropes even as it playfully indulges in them.","Jan 28, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,Screen Daily,80,Wendy Ide,"This is not the first documentary to deal with thwarted creative ambitions. It may, however, be the one that most effectively and entertainingly cocks a snook at the very fates that conspired in the first place.","Jan 28, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,Variety,80,J. Kim Murphy,"Speaking to viewers who are cognizant of what films can and cannot be made, Zodiac Killer Project is a biting statement on how many artists have been funneled into a creative dead-end by a trend-chasing market.","Jan 28, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,IndieWire,75,David Ehrlich,"Like “This Is Not a Film” before it, Zodiac Killer Project sees its director leveraging their misfortune into an impish and hyper-resourceful attack on the oppressive strictures of modern storytelling (in this case the rigid conventions of the true-crime genre rather than the mandates of a censorious regime), one that allows Shackleton to achieve a measure of freedom through the act of detailing his own cage.","Jan 29, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,Slant Magazine,75,Chuck Bowen,Zodiac Killer Project is a wicked embodiment of Marshall McLuhan’s notion of the media itself being the message.,"Jan 31, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,The Hollywood Reporter,70,Jordan Mintzer,"It’s a tough balancing act that the director, whose previous works dissected teen movies (Beyond Clueless) and horror flicks (Fear Itself), pulls off with a mix of earnestness and cheekiness.","Jan 31, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,The Guardian,60,Peter Bradshaw,It is a deconstruction of genre and a meta story of failure from which the director salvages a teaspoonful of success.,"Jan 28, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,The A.V. Club,50,Jacob Oller,"For those who haven’t really thought about the filmmaking behind the glut of true-crime clogging up the streamer carousels, there are some revelatory moments of media criticism in here. But for those more aware of how the sausage is made, it’s simply a light and dry bit of jabbing at a dominant kind of media.","Jan 30, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,Paste Magazine,40,Jim Vorel,"For Zodiac Killer Project to work, it would have to be coming from a filmmaker who is fully ready to admit their own culpability in continuing to fuel the worst aspects of the genre they intended to exploit. That kind of brutal self-admission would have taken a great deal of courage, but Shackleton can’t quite get there, even if he comes close at times.","Jan 29, 2025"
ZODIAC KILLER PROJECT,2025,Charlie Shackleton,Collider,30,Therese Lacson,"Unable to make his ideal documentary about the Zodiac Killer due to a rights issue, Shackleton breaks down the movie he might have made in painful detail that reveals a shocking lack of self-awareness, systematically dismantling the genre without an ounce of introspection.","Jan 28, 2025"
DESERT ROAD,2024,Shannon Triplett,The Hollywood Reporter,90,Sheri Linden,"Desert Road will surely invite repeat viewings to discern its hints and untangle its logic. More than that, within its very specific subgenre, this unlikely intersection of Memento and It’s a Wonderful Life just might prove an enduring classic.","Mar 15, 2024"
DESERT ROAD,2024,Shannon Triplett,Screen Rant,80,Mae Abdulbaki,"There are a lot of things that could have gone wrong, but Triplett directs with confidence, bringing style, intrigue, and character depth to a story that will keep you engaged and holding your breath in suspense for what comes next.","Mar 25, 2024"
DESERT ROAD,2024,Shannon Triplett,Collider,70,Robert Brian Taylor,"Desert Road almost immediately establishes itself as a potent thriller, but the real fun to be had is watching it evolve from one type of film to another, as mundane threats give way to more mystical hazards.","Mar 15, 2024"
DESERT ROAD,2024,Shannon Triplett,IndieWire,67,Wilson Chapman,"To the extent that the ending works at all, it’s because of Froseth.","Mar 15, 2024"
DESERT ROAD,2024,Shannon Triplett,The Playlist,42,Rodrigo Perez,"Desert Road is an admirably ambitious movie, but it just never lands and is too sparse and spare to work.","Mar 15, 2024"
A LITTLE PRAYER,2023,Angus MacLachlan,The Playlist,91,Marya E. Gates,"This little miracle of a film features a strong ensemble cast, mordant Southern humor, and sharp insights into the perils and comforts of loving with your whole heart","Jan 28, 2023"
A LITTLE PRAYER,2023,Angus MacLachlan,The Film Stage,91,Jake Kring-Schreifels,It’s hard to find sensitive little movies like this.,"Feb 1, 2023"
A LITTLE PRAYER,2023,Angus MacLachlan,TheWrap,85,Robert Abele,MacLachalan weaves a tale of human frailty and strained connection rare in its avoidance of judgmental histrionics and embrace of what makes all of us unknowable yet worthy of forgiveness.,"Jan 28, 2023"
A LITTLE PRAYER,2023,Angus MacLachlan,The Hollywood Reporter,80,Sheri Linden,"The emotional impact of A Little Prayer doesn’t so much detonate as unfold, a series of quiet epiphanies, well-observed and elegant in their awkward yearning.","Jan 28, 2023"
A LITTLE PRAYER,2023,Angus MacLachlan,Variety,80,Peter Debruge,"MacLachlan’s writing style is at once honest and slightly elevated, the kind we’re used to hearing onstage, where the structure of the entire script matters, and subtext is every bit as important as what’s spoken.","Jan 28, 2023"
A LITTLE PRAYER,2023,Angus MacLachlan,Collider,67,Ross Bonaime,"A Little Prayer is often a fairly still story, but it all builds to a beautiful moment between Bill and Tammy, where we get to see the true impact of MacLachlan's tale hit the audience in full force.","Feb 9, 2023"
THE FISHBOWL,2023,Glorimar Marrero-Sánchez,The Film Stage,83,Leonardo Goi,"There’s a defiant, rebellious energy thrumming through The Fishbowl, if only intermittently.","Mar 20, 2025"
THE FISHBOWL,2023,Glorimar Marrero-Sánchez,RogerEbert.com,75,Robert Daniels,"The film’s quiet approach doesn’t rely on overworked sentimentality or melodramatic angst. It washes over you, pulling you forward toward its heart through the natural strength of its emotional tide.","Mar 25, 2025"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,RogerEbert.com,100,Matt Zoller Seitz,"Hundreds of Beavers, a boldly bizarre, nearly wordless slapstick comedy about a 19th-century trapper doing battle with nature, exceeds expectations in every way, including the promise of its title.","Jul 30, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,Polygon,94,Pete Volk,"It’s the single funniest movie of 2024, delivering punchline after punchline through its acute understanding of slapstick comedy and cinematic language. It’s the kind of singular cinematic experience destined to be a midnight cult hit.","Apr 25, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,Film Threat,90,Michael Talbot-Haynes,It is exciting in ways you cannot imagine and must be seen to be believed.,"Feb 8, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,Little White Lies,90,Callie Petch,"Hundreds of Beavers is an immaculately constructed, gloriously bizarre, wholly unique tribute to that basest of comedy pleasures, made by people whose imagination seemingly knows no bounds.","Jul 12, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,Movie Nation,88,Roger Moore,It is the funniest film you’ll see this year.,"Nov 6, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,Paste Magazine,87,Jacob Oller,"A multimedia extravaganza of frozen idiocy, Hundreds of Beavers is a slapstick tour de force—and its roster of ridiculous mascot-suited wildlife is only the tip of the iceberg.","Feb 26, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,The Daily Beast,85,Nick Schager,A marvel of slapstick invention that in terms of pure unbridled creativity puts most big-screen comedies to shame.,"Feb 27, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,Variety,80,Dennis Harvey,"On paper, it would hardly be expected to remain funny for eight minutes, let alone 108. But this ingeniously home-made lark never runs out of steam.","Feb 17, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,Los Angeles Times,80,Robert Abele,This underground festival hit is a feverish fit of creative buffoonery — you haven’t experienced anything remotely like it.,"Mar 15, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,Time Out,80,Ian Freer,Mike Cheslik’s Hundreds Of Beavers is that rare thing in the current film landscape: a genuine cult classic.,"Jul 9, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,The Guardian,80,Peter Bradshaw,"The sheer sustained silliness of this spoof silent comedy is what finally compels admiration. It’s like chancing across a bunch of eerily gifted kids by the roadside putting on a bizarrely accomplished, very extended series of magic tricks and circus acrobatic stunts.","Jul 11, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,Empire,80,Nick de Semlyen,"A tale of pelts that pelts along, with more lunacy and creativity than a brace of other films, this film dares to go full beaver. Don’t sleep on it.","Jul 12, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,Austin Chronicle,78,Richard Whittaker,"Hundreds of Beavers works because everyone involved knows to deliver the whimsy with a straight face, treating knitted fish, puppet frogs, and the Wisconsin snowdrifts in which it was filmed all as equally real.","Feb 22, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,LarsenOnFilm,75,Josh Larsen,"This is as much Looney Tunes as Chaplin or Keaton—what with the manic pacing and animated flourishes, like question marks over characters’ heads—but in truth it’s unlike anything I’ve ever seen.","Jun 26, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,Slashfilm,70,Matt Donato,"It's a hilarious low-low-budget, rough-around-the-edges oddity that makes me very happy, and I hope someday it'll make you feel the same crisp beaver-beatin' joy.","Feb 8, 2024"
HUNDREDS OF BEAVERS,2022,Mike Cheslik,The A.V. Club,58,Luke Y. Thompson,"Hundreds Of Beavers is one of the most distinctive movies you’ll see all year, and one made for midnight viewings if ever anything was.","Mar 12, 2024"
JOHNNY GUITAR,1954,Nicholas Ray,Time Out,100,Joshua Rothkopf,"There’s a quiet fury to Johnny Guitar, best embodied by Mercedes McCambridge’s vicious Emma, who wants to drive Vienna out of town. It’s a film that climaxes with a gunfight between two women, while the men hide behind tree stumps.",
JOHNNY GUITAR,1954,Nicholas Ray,TV Guide Magazine,80,Staff (Not Credited),Called everything from a feminist statement to a gay camp-classic to an anti-McCarthyism allegory. While it certainly is all of these--and more--it's about time it was acclaimed for it what it really is: a genuine western film classic.,
JOHNNY GUITAR,1954,Nicholas Ray,The New York Times,80,A.O. Scott,A goofy and remarkable film.,
JOHNNY GUITAR,1954,Nicholas Ray,Variety,60,Staff (Not Credited),"Love, hate and violence, with little sympathy for the characters, is stirred up during the overlong film.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Chicago Sun-Times,75,Roger Ebert,"Not a great, breakout comedy, but more the kind of movie that might eventually become a regular on the midnight cult circuit.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,San Francisco Chronicle,75,Mick LaSalle,"This is one light comedy whose seriousness, hours later, lingers in the mind.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Chicago Reader,70,Lisa Alspector,"As a ditz who's just smart enough to know something isn't right, Lyonne blends hyperbole and sincerity in perfect proportions.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Village Voice,70,Amy Taubin,"Not as skillful, subtle, or hilarious as ""Some Like It Hot,"" but its anti-essentialism vis-&#224;-vis gender roles is just as sharp and exhilarating.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,San Francisco Examiner,63,Wesley Morris,"It's the year's funniest, most absurd sight gag.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,New York Daily News,63,Jami Bernard,"Amusing and good-natured, but necessarily thin.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,The New York Times,60,A.O. Scott,So campy it reflexively sends an elbow to its own ribs.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Seattle Post-Intelligencer,58,Sean Axmaker,Disarmingly funny in its own naive way.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Portland Oregonian,58,Kim Morgan,"Though no classic, the concept is a clever one.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,New York Post,50,Lou Lumenick,"There is probably an amusing movie to be made about camps that try to ""rehabilitate"" homosexuals - but this thuddingly stupid satire isn't it.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,TV Guide Magazine,50,Frank Lovece,Most of the film's imagination and energy seem to have gone into the clever casting and flamboyant costume and set design.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Rolling Stone,50,Peter Travers,Too limp to deliver.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Chicago Tribune,50,Monica Eng,"Certainly no comedic masterpiece, but it does offer a few fine moments of biting satire.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Christian Science Monitor,50,David Sterritt,"As featherweight as its title, but Lyonne gives a winning performance and the mischievous story packs a few good laughs.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Austin Chronicle,50,Marjorie Baumgarten,Rises above its problems to deliver the essential goods.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,L.A. Weekly,40,Ernest Hardy,"The opening moments of -- are some of the funniest --the rest of the movie beats you over the head with jokes, and though funny in parts, it's never this smart again.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Charlotte Observer,38,Lawrence Toppman,"A fairy tale full of fascist, Bible-thumping straights, self-deluded and pathetic gay people who deny their impulses, and two honest lesbians who triumph.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Boston Globe,38,Jay Carr,It's a lame and painfully overextended satire of homophobia.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Baltimore Sun,38,Chris Kaltenbach,"Tries to be both poignant and wicked, and succeeds at neither.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Slate,30,David Edelstein,So sniggeringly one-sided that the picture has no tension.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Salon,30,Stephanie Zacharek,"Even with the outlandish characters, gaudy colors and gay satire, this smug John Waters knockoff can't stand up to the real thing.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Variety,30,Emanuel Levy,"A shallow, only mildly entertaining satire",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Mr. Showbiz,30,Kevin Maynard,Limp satire isn't worthy of its good intentions.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Philadelphia Inquirer,25,Desmond Ryan,Repetitive and tedious.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Miami Herald,25,Curtis Morgan,Tedious and trite.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Film.com,20,Gemma Files,"Lyonne, as usual, does her best...but she's running uphill.",
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Dallas Observer,20,David Ehrenstein,Many of the most absurd things on view in this film are absolutely true.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Los Angeles Times,20,Kevin Thomas,Works against its goals.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Washington Post,20,Rita Kempley,Relentlessly offensive.,
BUT I'M A CHEERLEADER,1999,Jamie Babbit,Entertainment Weekly,0,Owen Gleiberman,"Poisonously smug, one-joke indie comedy.",
QUEENS OF DRAMA,2024,Alexis Langlois,RogerEbert.com,88,Zachary Lee,"It’s a dizzying, life-affirming anthem about how it’s never too late to find your way home in the arms of your lover, even if you may have lost your way.","Apr 18, 2025"
QUEENS OF DRAMA,2024,Alexis Langlois,The New York Times,60,Lisa Kennedy,"With playful visual flourishes, a willfully garish palette and winks galore (including one to the French feminist writer Monique Wittig), Langlois’s debut has stylistic ambition for days. But it’s not as genre-fluent as “Love Lies Bleeding” and “I Saw the TV Glow,” or as swoon inducing as its volatile couple deserves.","Apr 17, 2025"
ENO,2024,Gary Hustwit,The Observer (UK),100,Wendy Ide,"What is particularly striking, however, uniting most critics so far, is how elegantly the film flows; there is a curious, intuitive logic weaving together these randomly chosen scenes and clips. It’s an outstanding achievement.","Jul 15, 2024"
ENO,2024,Gary Hustwit,The A.V. Club,100,Manuel Betancourt,"More than a biographical documentary, Eno emerges as a brilliant and endlessly inspiring creative manifesto.","Jul 31, 2024"
ENO,2024,Gary Hustwit,The New York Times,90,Alissa Wilkinson,"There’s a pure joy to this documentary, a sense that creativity is miraculous and we ought to be grateful that we get to participate in it. I left both screenings full of ideas for my own work.","Jul 11, 2024"
ENO,2024,Gary Hustwit,NME,80,Mark Beaumont,"The core Eno that emerges is one dedicated to the deconstruction of music and its making at a fundamental level, then recreating it in amorphous terms: feeling, landscape, peripheral perception, belonging.","Jul 11, 2024"
ENO,2024,Gary Hustwit,TheWrap,78,Steve Pond,The film is defiantly unconventional even if it does provide enough of the usual beats to give its audience a solid footing.,"Jan 23, 2024"
ENO,2024,Gary Hustwit,RogerEbert.com,75,Glenn Kenny,"The film works most of the time, largely because its subject is such interesting — and warm — company.","Jul 12, 2024"
ENO,2024,Gary Hustwit,Rolling Stone,70,David Fear,"It was a singular experience, impossible to replicate and uninterested in being definitive on anything, much the gent at the center of it all.","Jan 23, 2024"
ENO,2024,Gary Hustwit,Screen Daily,70,Anthony Kaufman,The film’s randomly generated structure manages to cohere enough to make the experiment mostly a success.,"Jan 23, 2024"
ENO,2024,Gary Hustwit,Variety,70,Owen Gleiberman,The appeal of “Eno” — like the appeal of Brian Eno himself — is that the film conjures a wholehearted and accessible experience within an experimental veneer.,"Jan 23, 2024"
ENO,2024,Gary Hustwit,The Guardian,60,Steve Rose,"You could almost call [Eno] a meta-artist. And this is his meta-documentary; it is not, ultimately, as radical as it purports to be, or as revealing as it could have been perhaps (some external viewpoints would have been welcome), but stimulating and cerebral all the same.","Jul 11, 2024"
ENO,2024,Gary Hustwit,Paste Magazine,55,Natalia Keogan,"This approach fundamentally misunderstands Eno’s entire creative ethos, which relies on technology to elevate—not replace—the unique human ability to create art, a quality that is sorely remiss here.","Jul 11, 2024"
ENO,2024,Gary Hustwit,IndieWire,25,Siddhant Adlakha,"With a human artist at the center of the film — one with wit and alluring charm, and whose reflections on death and creativity are intriguing, and even harrowing — to eschew meaning in the name of a nominal experiment is artistic malpractice.","Jan 23, 2024"
ANGELHEADED HIPSTER: THE SONGS OF MARC BOLAN & T. REX,2022,Ethan Silverman,The Guardian,60,Andrew Pulver,"It’s a pleasant enough watch, listening in as these various acts grapple with whichever Bolan masterwork they’ve opted to try – though there’s not much in the way of on-screen fireworks on show, and in any case the film doesn’t get to linger on any single performance; you’ve barely got to grips with one song before it’s off to another.","Sep 14, 2023"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The Hollywood Reporter,100,Leslie Felperin,"Assaying [Sciamma's] first period film, an exquisitely executed love story that's both formally adventurous and emotionally devastating, she sticks the landing like a UCLA gymnast in peak condition. It's so good you'll want to watch again in slow-motion immediately afterwards just to see how she does it.","May 19, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,IndieWire,100,David Ehrlich,Razor-sharp and shatteringly romantic ... as perfect a film as any to have premiered this year.,"May 19, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The Playlist,100,Caroline Tsai,"Sciamma ... has a magnificent capability for elegant prose that wouldn’t feel out of place in a classic novel, the kind of dialogue that simmers long after it is spoken.","May 20, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The Guardian,100,Peter Bradshaw,"A superbly elegant, enigmatic drama ... I was on the edge of my seat.","May 20, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The Film Stage,100,Leonardo Goi,Portrait of a Lady on Fire is a film of incandescent scenes and staggering wonder.,"May 28, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Time,100,Stephanie Zacharek,"This radiantly sensual film ends on the perfect note, a rush of emotional intensity that’s wrapped in a secret, as hushed as the rustle of silk.","May 28, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Time Out,100,Dave Calhoun,It’s deeply romantic and also deeply thoughtful – an electric combination.,"May 28, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The Globe and Mail (Toronto),100,Barry Hertz,"Sharply subverting the male gaze at every turn, Sciamma has created an unforgettable treatise on thwarted desire. It is so very easy to label a film incendiary, but Portrait of a Lady on Fire deserves the scalding honour. It will ignite every flame you might have.","Sep 10, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Slate,100,Dana Stevens,"Just like the short time the lovers have together, Portrait of a Lady on Fire is minimal but perfect, without an image, a glance, or a brushstroke to spare.","Dec 2, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Observer,100,Oliver Jones,"It also happens to be the best ending of a movie this year and the work of a filmmaker completely attuned to both her craft and the inner lives of her characters. Moreover, the shot is the final act of passion and precision in a film that is teeming with both, a work of art whose flame will continue to smolder in your mind and heart well after you have left the theater.","Dec 4, 2019"
