Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
A REAL PAIN,2024,Jesse Eisenberg,The Independent,80,Clarisse Loughrey,"Eisenberg fills that anxious blank space with genuine questions seeking genuine answers, delivered by the comforting typewriter patter of his own voice, and a poignant, wrecking ball performance by Culkin.","Jan 9, 2025"
A REAL PAIN,2024,Jesse Eisenberg,NME,80,James Mottram,"A road movie that really makes you think about the stops it makes, there is real pain inside this film; Eisenberg and his cast do well to ensure you’ll feel every moment of it.","Feb 28, 2025"
A REAL PAIN,2024,Jesse Eisenberg,Austin Chronicle,78,Kimberley Jones,"These characters have become so dear; I longed for something more climactic, more cathartic for them. Still, for the time we have with them, they make terrific company.","Nov 14, 2024"
A REAL PAIN,2024,Jesse Eisenberg,IndieWire,75,Siddhant Adlakha,"Make no mistake: Culkin is the movie’s heart and soul as the eccentric, unpredictable wanderer Benji, but “A Real Pain” is — at the risk of it being too early in the filmmaker’s career to coin this term — Eisenbergian through and through.","Jan 21, 2024"
A REAL PAIN,2024,Jesse Eisenberg,The Associated Press,75,Jocelyn Noveck,"It’s quite a journey for one film. All credit to Eisenberg, and his superb co-star, for making the road trip so thought-provoking.","Oct 30, 2024"
A REAL PAIN,2024,Jesse Eisenberg,Chicago Sun-Times,75,Richard Roeper,"This is a smart and accomplished work with a quick wit, a palpable sense of melancholy and genuine heart.","Nov 13, 2024"
A REAL PAIN,2024,Jesse Eisenberg,ReelViews,75,James Berardinelli,"A Real Pain will resonate most strongly with movie-goers who don’t mind films in which conflict is internalized and where human interaction – simple, vivid, and unforced – takes center stage.","Nov 14, 2024"
A REAL PAIN,2024,Jesse Eisenberg,Movie Nation,75,Roger Moore,"It’s a funny film, but never actually hilarious. It has its touching scenes, its mild jolts of surprise.","Nov 18, 2024"
A REAL PAIN,2024,Jesse Eisenberg,Polygon,73,Austen Goslin,"A Real Pain isn’t a movie about real conclusions or grand statements, but one about deeply personal relationships and how pain and history can affect them. In that way, it’s powerful, as well as deeply funny and touching.","Jan 29, 2024"
A REAL PAIN,2024,Jesse Eisenberg,Paste Magazine,70,Jim Vorel,"It’s to the film’s credit that its writer-director resists pretty much every one of those conventional impulses, steering his breezy but meandering story in unexpected directions, letting it simply develop into a character portrait of two emotionally polarized individuals.","Nov 12, 2024"
YOU BURN ME,2024,Matías Piñeiro,Slant Magazine,75,William Repass,"Matías Piñeiro’s film is an intimate, impressionistic meditation on love and desire, death and memory, silence and expression.","Mar 4, 2025"
YOU BURN ME,2024,Matías Piñeiro,Film Threat,70,Bradley Gibson,"One of the basic tenets of film-making is to show, not tell. You Burn Me wanders outside that guideline by making a show of telling, which is as interestingly meta as Piñeiro’s approach of juxtaposing the interaction of Sappho and Britomartis onto a modern-day tableau.","Mar 7, 2025"
THE ANNIHILATION OF FISH,1999,Charles Burnett,RogerEbert.com,100,Robert Daniels,"At every turn, “The Annihilation of Fish” is wonderfully surprising.","Feb 10, 2025"
THE ANNIHILATION OF FISH,1999,Charles Burnett,Los Angeles Times,90,Tim Grierson,"To experience this film is to be overcome with melancholy. The love story’s fragility makes such a sentiment inescapable, but so is the sight of so many faces who are no longer with us.","Feb 21, 2025"
THE ANNIHILATION OF FISH,1999,Charles Burnett,Film Threat,90,Benjamin Franz,It’s a most humane and beautiful story.,"Mar 18, 2025"
THE ANNIHILATION OF FISH,1999,Charles Burnett,Film Threat,80,Merle Bertrand,"Romantic comedies have become something of a tired staple in indie filmmaking, these days. Yet, odd as it may seem, it's the unlikely interracial geriatric chops on display in The Annihilation of Fish that breathe new life into the genre.",
THE ANNIHILATION OF FISH,1999,Charles Burnett,Chicago Tribune,75,Michael Phillips,"The movie’s a rom-com at heart, but there is no other one like it.","Mar 21, 2025"
THE ANNIHILATION OF FISH,1999,Charles Burnett,L.A. Weekly,70,F. X. Feeney,"The love that grows between Fish and Poinsettia could have turned treacly in the wrong hands, but director Charles Burnett -- has the direct observational style of the silent masters.",
THE ANNIHILATION OF FISH,1999,Charles Burnett,Movie Nation,63,Roger Moore,"Three great performers committing to their parts will always be a pleasure, and the fact that each was beloved by generations makes this dramedy an easy sell for most film buffs.","Feb 21, 2025"
THE ANNIHILATION OF FISH,1999,Charles Burnett,New Times (L.A.),30,Andy Klein,"An amusing trifle. There are few comic staples less convincing or more timeworn than charming lunatics in love, and the only thing that lifts this film beyond TV-movie quality is Jones' performance.",
THE ANNIHILATION OF FISH,1999,Charles Burnett,Variety,10,Todd McCarthy,A minnow of a movie. A drear moment in the careers of all concerned.,
BLUE COLLAR,1978,Paul Schrader,Chicago Sun-Times,100,Roger Ebert,"It is an angry, radical movie about the vise that traps workers between big industry and big labor. It's also an enormously entertaining movie; it earns its comparison with On the Waterfront. And it's an extraordinary directing debut for Paul Schrader, whose credits include Taxi Driver and Rolling Thunder.",
BLUE COLLAR,1978,Paul Schrader,IndieWire,100,Sergio,Pryor’s best film and his best performance and that’s not taking anything anyway from his co-stars Harvey Keitel and Yaphet Kotto.,
BLUE COLLAR,1978,Paul Schrader,Variety,100,Staff (Not Credited),"Paul Schrader's directorial debut is an artistic triumph. Schrader has transformed a carefully researched original screenplay penned by him and his brother Leonard into a powerful, gritty, seamless profile of three automobile assembly line workers banging their heads against the monotony and corruption that is the factory system.",
BLUE COLLAR,1978,Paul Schrader,Newsweek,90,David Ansen,"At first, Blue Collar looks like an interracial buddy movie. Then it shows signs of becoming a caper comedy. Finally - and powerfully - it turns out to be that rarest of Hollywood commodities, a genuinely political film. And a damned good one at that. [13 Feb 1978, p.98]",
BLUE COLLAR,1978,Paul Schrader,The A.V. Club,83,Jesse Hassenger,"Pryor has a lot of funny moments in Blue Collar, especially in the first half or so, when the movie tends toward angry comedy.",
BLUE COLLAR,1978,Paul Schrader,Empire,80,William Thomas,"Suffused with the pessimism of Taxi Driver, Blue Collar is one of the most brutally honest films to have come out of 70s Hollywood.",
BLUE COLLAR,1978,Paul Schrader,Time Out,80,Staff (Not Credited),Very probably the most clear-sighted movie ever made about the ways that shopfloor workers get f.cked over by the system.,
BLUE COLLAR,1978,Paul Schrader,Chicago Reader,75,Ben Sachs,The movie is affecting as a social portrait as well as a psychological drama.,
BLUE COLLAR,1978,Paul Schrader,TV Guide Magazine,75,Staff (Not Credited),"The three leads--particularly Pryor, in an essentially non-comedic role--are remarkable.",
BLUE COLLAR,1978,Paul Schrader,Washington Post,63,Gary Arnold,"Like the Dustin Hoffman film Straight Time, Schrader's picture sustains a certain interest despite its faults. You stick with both movies because of the promise of something authentic and tragically revealing, even though the promise is never fulfilled. These films don't really work, but they're the sort of films that don't work in interesting ways. [24 Mar 1978, p.D1]",
BLUE COLLAR,1978,Paul Schrader,The New Yorker,60,Pauline Kael,"The pictures seems dogged and methodical, though it is graced with a beautiful performance by Kotto.",
BLUE COLLAR,1978,Paul Schrader,The New York Times,50,Vincent Canby,Is Blue Collar an action film or a meditation upon the American Dream? I suspect it wants to be both though it's not very serious at being either.,
THE FOUNTAIN,2006,Darren Aronofsky,Premiere,100,Glenn Kenny,"As it happens, each one of these tales is also a love story, and The Fountain is Aronofsky’s profession of faith concerning love’s place in the idea of eternity. It’s a movie that’s as deeply felt as it is imagined.",
THE FOUNTAIN,2006,Darren Aronofsky,Portland Oregonian,100,M. E. Russell,"It's an ambitious, passionate, grief-stricken work of film art.",
THE FOUNTAIN,2006,Darren Aronofsky,The A.V. Club,83,Keith Phipps,"Viewers not attuned to his (Aronofsky's) heartfelt, bombastic Richard Wagner-by-way-of-""2001: A Space Odyssey"" lyricism might be better off looking elsewhere. But they'll never see anything else quite like it.",
THE FOUNTAIN,2006,Darren Aronofsky,Entertainment Weekly,83,Lisa Schwarzbaum,"I'm as touched and charmed by its failures as I am transfixed, at times, by its successful inventiveness and audacity.",
THE FOUNTAIN,2006,Darren Aronofsky,Empire,80,Helen O'Hara,"At heart, this is a simple Zen fable about love and death. In execution, it’s a complex and gorgeous mini-epic with sterling performances from its two stars.",
THE FOUNTAIN,2006,Darren Aronofsky,New York Daily News,75,Jack Mathews,"It's often maddening, because of its structure, and some of its visuals are pretentious nonsense. But, as a story of undying love, it's certainly unique.",
THE FOUNTAIN,2006,Darren Aronofsky,Baltimore Sun,75,Chris Kaltenbach,"Darren Aronofsky labors awfully hard to get across a pretty simple message in The Fountain. But his efforts are so ethereal and extreme, it's almost impossible to turn away.",
THE FOUNTAIN,2006,Darren Aronofsky,Seattle Post-Intelligencer,67,William Arnold,"While the film is intriguing as it's transpiring, it has very little impact. It's more intellectual than emotional, its message doesn't come through without a struggle and it was completely out of my mind five minutes after seeing it.",
THE FOUNTAIN,2006,Darren Aronofsky,ReelViews,63,James Berardinelli,The overall experience fails to satisfy on a basic level. This is one of those films it's easier to be impressed with than it is to like.,
THE FOUNTAIN,2006,Darren Aronofsky,Rolling Stone,63,Peter Travers,"In telling a tale of love across time, Aronofsky is sometimes guilty of creating arty, pretentious psychobabble. But in visual terms, he's trying to expose his own raw, romantic heart. Folly? Maybe. But a risk worth taking.",
THE FOUNTAIN,2006,Darren Aronofsky,Chicago Tribune,63,Michael Wilmington,"It's possible to admire or respect a movie without enjoying it too much, and that's partly the reaction I had to Darren Aronofsky's The Fountain. It's an incredibly ambitious film of sometimes thrilling visual achievement, but it didn't connect fully to my mind and nerves.",
THE FOUNTAIN,2006,Darren Aronofsky,New York Post,63,Kyle Smith,"There's a geyser of ambition in the visually stunning The Fountain, but the story of a thousand-year quest for the Fountain of Youth eventually trickles out.",
THE FOUNTAIN,2006,Darren Aronofsky,Boston Globe,63,Ty Burr,"A noble, shipwrecked folly.",
THE FOUNTAIN,2006,Darren Aronofsky,Charlotte Observer,63,Lawrence Toppman,"If you want my rock-solid statement on whether The Fountain is a masterpiece or a muddle, check with me in 2026.",
THE FOUNTAIN,2006,Darren Aronofsky,Chicago Sun-Times,63,Roger Ebert,"When a film telling three stories and spanning thousands of years has a running time of 96 minutes, scenes must have been cut out. There will someday be a Director’s Cut of this movie, and that’s the cut I want to see.",
THE FOUNTAIN,2006,Darren Aronofsky,New York Magazine (Vulture),50,David Edelstein,"The movie would be more bearable without the unyielding score by Clint Mansell, which somehow melds the worst of Minimalism, art rock, and New Age music. It's what you'd hear if your massage therapist wanted to induce a stroke.",
THE FOUNTAIN,2006,Darren Aronofsky,Los Angeles Times,50,Carina Chocano,"Bloated and logy, and art-directed within an inch of its life, the movie shovels heaps of phony portent and all-purpose mystical imagery onto a thin and maudlin plot.",
THE FOUNTAIN,2006,Darren Aronofsky,TV Guide Magazine,50,Maitland McDonagh,An intoxicatingly beautiful but painfully simplistic fable about love and death.,
THE FOUNTAIN,2006,Darren Aronofsky,The New York Times,50,A.O. Scott,"The problem, though, is that its techniques run too far beyond its ideas, which are blurry and banal, rather than mysterious and resonant. The Fountain is something to see, but it is also much less, finally, than meets the eye.",
THE FOUNTAIN,2006,Darren Aronofsky,Miami Herald,50,Rene Rodriguez,"The Fountain is probably too muddled and half-baked to even attain cult status -- but you can still see what writer-director Darren Aronofsky was striving for, and even if his reach exceeded his grasp, his intentions were both admirable and worthy of respect.",
THE FOUNTAIN,2006,Darren Aronofsky,The Globe and Mail (Toronto),50,Liam Lacey,"A meditation of life, death, reincarnation and biblical symbolism that feels peculiarly like a head-shop poster, blown up to feature-movie size.",
THE FOUNTAIN,2006,Darren Aronofsky,L.A. Weekly,50,Scott Foundas,"Part dewey-eyed paperback romance, part acid-trip planetarium show, this extravagantly silly movie comes on like the second coming of ""2001.""",
THE FOUNTAIN,2006,Darren Aronofsky,The New Yorker,50,Anthony Lane,"The movie may have significant truths to impart, although I have my doubts, but it feels too inexperienced, too unworldly, to have earned the right to them.",
THE FOUNTAIN,2006,Darren Aronofsky,Slate,50,Dana Stevens,"With The Fountain, Aronofsky has become the hero of ""Pi,"" without the desistance or the humility. He not only wants to ask the big questions, he tries to tie it all up with The Big Answer. And that's worse than bad metaphysics, it's bad filmmaking.",
THE FOUNTAIN,2006,Darren Aronofsky,Film Threat,50,Pete Vonder Haar,"Like all of his previous films, it's visually arresting - if any recent film embodies the concept of cinema as poetry, this it it - but unlike ""Pi"" or ""Requiem for a Dream,"" these aren't characters we're ever invested in.",
THE FOUNTAIN,2006,Darren Aronofsky,Village Voice,40,J. Hoberman,"Solemn, flashy, and flabbergasting, The Fountain--adapted by Darren Aronofsky from his own graphic novel--should really be called The Shpritz. The premise is lachrymose, the sets are clammy, and the metaphysics all wet.",
THE FOUNTAIN,2006,Darren Aronofsky,The Hollywood Reporter,40,Ray Bennett,"Jackman does everything required of him, and his range is quite admirable, while Weisz, who has nothing to prove, does looking gorgeous very nicely.",
THE FOUNTAIN,2006,Darren Aronofsky,Variety,40,Leslie Felperin,Suffered from production fits and starts and reportedly has been cut down from a longer running time to a still tedious and repetitious hour and a half.,
THE FOUNTAIN,2006,Darren Aronofsky,Washington Post,40,Ann Hornaday,"It's a sprawling experiment in philosophical time travel and metaphysical noodling. And it's an earnest, magnificent wreck.",
THE FOUNTAIN,2006,Darren Aronofsky,USA Today,38,Claudia Puig,Overflows with pretensions and absurdity.,
THE FOUNTAIN,2006,Darren Aronofsky,Christian Science Monitor,33,Peter Rainer,"Just because The Fountain is different doesn't mean it's good. In fact, it's borderline unwatchable, though this hasn't prevented the Oscar buzz from buzzing.",
THE FOUNTAIN,2006,Darren Aronofsky,Chicago Reader,30,Meredith Brody,"A pretentious, unfocused, and fussy mess, in which director Darren Aronofsky manages to make Hugh Jackman unattractive and unsympathetic… Even fans of Aronofsky's incoherent, flashy “Pi” and somewhat more coherent, flashy “Requiem for a Dream” will be scratching their heads.",
THE FOUNTAIN,2006,Darren Aronofsky,Wall Street Journal,30,Joe Morgenstern,"I feel for the marketing person charged with devising a tagline for Darren Aronofsky's The Fountain, a fantasy whose turgid pretensions defy the very notion of marketing.",
THE FOUNTAIN,2006,Darren Aronofsky,San Francisco Chronicle,25,Ruthe Stein,"The Fountain' never comes together. Like the time traveler at its center, it's all over the map.",
THE FOUNTAIN,2006,Darren Aronofsky,Philadelphia Inquirer,25,Steven Rea,"Has to be one of the nuttiest, sappiest (literally), most unintentionally hilarious spectacles to come down the time-travel turnpike in eons.",
THE FOUNTAIN,2006,Darren Aronofsky,Austin Chronicle,20,Marjorie Baumgarten,"Aronofsky's reach far exceeds his grasp with this film, and the muddle he concocts makes one wonder if there was ever a solid foundation for The Fountain. Hope may spring eternal, but this fountain is a dry hole.",
HARDCORE,1979,Paul Schrader,Chicago Sun-Times,100,Roger Ebert,"Schrader doesn't speak to the deeper and more human themes he's introduced. Too bad. But Hardcore, flawed and uneven, contains moments of pure revelation.",
HARDCORE,1979,Paul Schrader,Variety,70,Staff (Not Credited),"The easily shocked may want an expose, or more a condemnation. The more sophisticated may grow tired of Scott’s morality. But shocked, cynical or dissatisfied, nobody’s going to be bored.",
HARDCORE,1979,Paul Schrader,The New York Times,70,Janet Maslin,"Hardcore never gives in to the rhythm of its nighttime world, never swoons; Mr. Schrader doesn't seem capable of the perversely rhapsodic style his subject demands. But he does work with speed and intelligence, paying sharp attention to detail and making the movie as funny as it is quick and frightening.",
HARDCORE,1979,Paul Schrader,Washington Post,60,Gary Arnold,"Schrader's second feature, Hardcore, is more confidently made than his first, Blue Collar, but it slips into a similar category: absorbing but unsatisfying. [10 Feb 1979, p.C1]",
HARDCORE,1979,Paul Schrader,TV Guide Magazine,60,Staff (Not Credited),"Whatever its flaws, this is one of very few American films to deal with fundamentalist beliefs about predestination, faith, and sin with empathy and intellectual acuity.",
HARDCORE,1979,Paul Schrader,Newsweek,50,David Ansen,"For all its neon-lit expressionism and portentous, dread-inspiring music, Hardcore has almost nothing to say about its subject. Schrader doesn't explore any moral conflict, he just gives off attitudes - and banal, shopworn attitudes at that. [13 Feb 1979, p.57]",
HARDCORE,1979,Paul Schrader,The New Yorker,50,Pauline Kael,"It's a detached, opaque, affectionless movie; since it doesn't regard the young prostitutes as human, there's no horror in their dehumanization--only frigid sensationalism.",
HARDCORE,1979,Paul Schrader,Time Out,50,Staff (Not Credited),"The action meanders around to a hackneyed end, and because Hardcore is softcore, it doesn't convincingly convey that climate of self-hatred which pervades the sexual ghetto.",
HARDCORE,1979,Paul Schrader,The Globe and Mail (Toronto),50,Jay Scott,On the most rudimentary levels - basic believability and coherent exposition - Hardcore is a joke without a punch line. [03 Mar 1979],
THE CONFORMIST,1970,Bernardo Bertolucci,Christian Science Monitor,100,David Sterritt,One of the great Bertolucci's most acclaimed films...Trintignant gives a legendary performance.,
THE CONFORMIST,1970,Bernardo Bertolucci,Philadelphia Inquirer,100,Steven Rea,"The Conformist has a decadent visual beauty about it that's breathtaking. But as striking as Bertolucci's classic looks, there's even more powerful stuff in the storytelling.",
THE CONFORMIST,1970,Bernardo Bertolucci,Los Angeles Times,100,Kevin Thomas,"Seems every bit the masterpiece it was when first released by Paramount. In this dazzling film, Bertolucci manages to combine the bravura style of Fellini, the acute sense of period of Visconti and the fervent political commitment of Elio Petri -- and, better still, a lack of self-indulgence.",
THE CONFORMIST,1970,Bernardo Bertolucci,Washington Post,100,Desson Thomson,"Masterfully arranged for color, texture, decor and camera fluidity, The Conformist is more like a symphonic poem than a movie. (Review of 1994 Release)",
THE CONFORMIST,1970,Bernardo Bertolucci,Washington Post,100,Hal Hinson,"Even if it weren't in pristine shape for its current re-release, it would still qualify as one of only a handful of films made in the past 30 years that truly deserve to be called great. (Review of 1994 Release)",
THE CONFORMIST,1970,Bernardo Bertolucci,Village Voice,100,Michael Atkinson,Bertolucci's masterpiece--made when he was all of 29--will be the most revelatory experience a fortunate pilgrim will have in a theater this year is a foregone conclusion.,
THE CONFORMIST,1970,Bernardo Bertolucci,L.A. Weekly,100,David Thomson,"The Conformist is a great film, drunkenly beautiful and deeply disturbing.",
THE CONFORMIST,1970,Bernardo Bertolucci,Portland Oregonian,100,Shawn Levy,"Thirty-five years since its debut, The Conformist is still a stunning, challenging, transporting film.",
THE CONFORMIST,1970,Bernardo Bertolucci,TV Guide Magazine,100,Staff (Not credited),"One of Bertolucci's best films, The Conformist makes a provocative connection between repressed sexual desires and fascist politics. It's an intriguing, elegantly photographed study of the twisted Italian character of the 1930s. (Review of Original Release)",
THE CONFORMIST,1970,Bernardo Bertolucci,The New York Times,90,Vincent Canby,"The movie is perfectly cast, from Trintignant and on down, including Pierre Clementi, who appears briefly as the wicked young man who makes a play for the young Marcello. The Conformist is flawed, perhaps, but those very flaws may make it Bertolucci's first commercially popular film.  (Review of Original Release)",
THE CONFORMIST,1970,Bernardo Bertolucci,ReelViews,88,James Berardinelli,"Storaro and Bertolucci have fashioned a visual masterpiece in The Conformist, with some of the best use of light and shadow ever in a motion picture. This isn't just photography, it's art -- powerful, beautiful, and effective.  (Review of 1994 Release)",
HUNGER,2008,Steve McQueen,Village Voice,100,J. Hoberman,"A superbly balanced piece of work, addressing the passion of Irish Republican martyr Bobby Sands.",
HUNGER,2008,Steve McQueen,San Francisco Chronicle,100,Reyhan Harmanci,"Artful, beautiful in parts and unbelievably brutal in others, and no less honest for its stagecraft.",
HUNGER,2008,Steve McQueen,Washington Post,100,Ann Hornaday,McQueen has taken the raw materials of filmmaking and committed an act of great art.,
HUNGER,2008,Steve McQueen,The Globe and Mail (Toronto),100,Rick Groen,"Hunger -- the disturbing, provocative, brilliant feature debut from British director Steve McQueen -- does for modern film what Caravaggio did to Renaissance painting.",
HUNGER,2008,Steve McQueen,Portland Oregonian,100,Marc Mohan,"An alternately harrowing and poetic take on the fatal 1982 hunger strike of Irish Republican Army prisoner Bobby Sands, Hunger is also one of the most impressive feature directing debuts in years.",
HUNGER,2008,Steve McQueen,Salon,100,Andrew O'Hehir,"Hunger is a mesmerizing 96 minutes of cinema, one of the truly extraordinary filmmaking debuts of recent years. It's also an uneasy, unsettling experience and is meant to be.",
HUNGER,2008,Steve McQueen,Entertainment Weekly,91,Lisa Schwarzbaum,"A disturbingly avid re-creation of the last six weeks in the life and slow, self-imposed wasting of Irish hunger striker Bobby Sands.",
HUNGER,2008,Steve McQueen,New York Magazine (Vulture),90,David Edelstein,"The movie is a political remake of ""The Passion of the Christ,"" only more aestheticized: It's rigorous, evocative, and, in spite of its grisly imagery, elegant. It's a triumph--of masochistic literal-mindedness.",
HUNGER,2008,Steve McQueen,Rolling Stone,88,Peter Travers,An artistic triumph.,
HUNGER,2008,Steve McQueen,Boston Globe,88,Ty Burr,"So what is Hunger? Unexpectedly, a visually ravishing tour of hell and a meditation on freedom that at best is wordlessly profound and at worst interestingly obscure.",
HUNGER,2008,Steve McQueen,Chicago Sun-Times,88,Roger Ebert,"Sands' death is shown in a tableaux of increasing bleakness. It is agonizing, yet filmed with a curious painterly purity.",
HUNGER,2008,Steve McQueen,Philadelphia Inquirer,88,Steven Rea,Hunger is daunting and powerful work.,
HUNGER,2008,Steve McQueen,The A.V. Club,83,Noel Murray,"Hunger may be criticized for being willfully arty, or for reducing a complex political situation to a broadly allegorical vision of martyrdom, but it's never less than visually stunning.",
HUNGER,2008,Steve McQueen,Christian Science Monitor,83,Peter Rainer,"Although the film, for the most part, is told from the perspective of the IRA, it does not blithely take its side.",
HUNGER,2008,Steve McQueen,Film Threat,80,Don R. Lewis,"While Hunger is a very brutal film, it also taps into human emotions and, in the end, asks what would we be willing to die for or, better, what could we truly not live without?",
HUNGER,2008,Steve McQueen,New York Post,75,Kyle Smith,"Hunger is almost silent, most of its sounds being unintelligible moans and screams.",
HUNGER,2008,Steve McQueen,Chicago Tribune,75,Michael Phillips,"It's a strength of this carefully composed, almost obsessively controlled picture that it has no interest in the conventional biographical focus on a subject.",
HUNGER,2008,Steve McQueen,Chicago Reader,70,Andrea Gronvall,"The fulcrum of this deeply humanist work is an extended two-shot of the strike's leader, Bobby Sands (Michael Fassbender), as he converses with a priest (Liam Cunningham); the virtuosic sequence encapsulates the whole sorry history of a horrific civil war.",
HUNGER,2008,Steve McQueen,Variety,70,Leslie Felperin,"Picture represents a powerful, pertinent but not entirely perfect debut for British visual-artist-turned-feature-helmer Steve McQueen, who demonstrates a painterly touch with composition and real cinematic flair, but who stumbles in film's last furlough with trite symbolism.",
HUNGER,2008,Steve McQueen,The New York Times,70,A.O. Scott,"The brutality in the film is pervasive and often stomach turningly graphic, but what is perhaps most unnerving is the tact, patience and care with which Mr. McQueen depicts its causes and effects.",
HUNGER,2008,Steve McQueen,The New Yorker,70,David Denby,"In all, Steve McQueen is a master of fascination rather than of drama--he creates stunning shots rather than an intricate story.",
HUNGER,2008,Steve McQueen,Miami Herald,63,Rene Rodriguez,For those who can tough it out -- and not everyone will -- Hunger is a searing experience. Just don't expect to have much of an appetite when it's over.,
HUNGER,2008,Steve McQueen,New York Daily News,60,Joe Neumaier,An emotionally devastating drama that isn't for the squeamish.,
HUNGER,2008,Steve McQueen,Los Angeles Times,60,Gary Goldstein,"The first-time director's unflinching camera, deliberate pacing and maddeningly long takes just amplify the story's innate harshness and test audience endurance levels.",
HUNGER,2008,Steve McQueen,The Hollywood Reporter,50,Ray Bennett,"Trite, grim and feebly provocative.",
POLICE STORY,1985,Jackie Chan,RogerEbert.com,100,Matt Zoller Seitz,Police Story is one of the great 1980s action films. It’s also one of the most 1980s action films.,
POLICE STORY,1985,Jackie Chan,Los Angeles Times,90,Justin Chang,"A brazen mix of head-through-the-glass violence and pie-in-the-face slapstick, with a dash of Capra-esque working-class comedy for good measure, Police Story is remarkably seamless in tone and execution.","May 18, 2019"
POLICE STORY,1985,Jackie Chan,The A.V. Club,83,Noel Murray,"Action geeks who rented Police Story on VHS back in the early ’90s could tell when the good parts were going to start, because that’s when the tracking would get fuzzy, from all the previous renters rewinding and re-watching the same scenes, over and over.",
POLICE STORY,1985,Jackie Chan,Time Out,80,Staff (Not Credited),"The likeable and graceful Chan directs, sings and performs jaw-dropping stunts. Few of his American or Austrian rivals attempt a fraction of that.",
POLICE STORY,1985,Jackie Chan,CineVue,80,Christopher Machell,"The film that made Jackie Chan an international star, Police Story fully embodies the martial artist’s spirit of entertainment – equal parts endearing, goofy and packed with eye-popping kung fu action.",
POLICE STORY,1985,Jackie Chan,Slant Magazine,75,Calum Marsh,"Like many of the most compelling martial-arts movies, the Police Story films more closely resembles a dance picture than any kind of action blockbuster, with meticulously choreographed fight sequences standing in for fan-baiting musical numbers.",
POLICE STORY,1985,Jackie Chan,The New York Times,70,Vincent Canby,Police Story is of principal interest as a souvenir of another culture.,
POLICE STORY,1985,Jackie Chan,Village Voice,70,Simon Abrams,Chan seems to do everything he can think of to ingratiate himself with viewers.,
POLICE STORY,1985,Jackie Chan,Empire,60,Kim Newman,The fantastic action scenes featuring Chan in his pomp are slightly let down by comic overkill.,
AMERICAN GIGOLO,1980,Paul Schrader,Chicago Sun-Times,88,Roger Ebert,The whole movie has a winning sadness about it; take away the story's sensational aspects and what you have is a study in loneliness.,
AMERICAN GIGOLO,1980,Paul Schrader,The Globe and Mail (Toronto),88,Jay Scott,An inspired variation on his familiar theme: the whore with a heart of gold is a man. [2 Feb 1980],
AMERICAN GIGOLO,1980,Paul Schrader,TV Guide Magazine,75,Staff (Not Credited),"Abandoning the gritty realism of his first two films, BLUE COLLAR and HARDCORE, screenwriter-turned-director Schrader here adopted a sleek and stylish approach. The result was one of his most satisfying attempts to mesh a European sensibility and his own obsession with moral drift and emotional alienation.",
AMERICAN GIGOLO,1980,Paul Schrader,Time Out London,50,Staff (Not Credited),"Unfortunately, the film is so determinedly stylish (Gere's costumes, Giorgio Moroder's soundtrack, John Bailey's noir-inflected camerawork), and the performances generally so vacuous (only Elizondo's detective really breathes), that it all becomes something of an academic, if entertaining, exercise that fails to stir the emotions.",
AMERICAN GIGOLO,1980,Paul Schrader,Variety,40,Staff (Not Credited),"A hot subject, cool style and overly contrived plotting don’t all mesh in American Gigolo. Paul Schrader’s third outing as a director is betrayed by a curious, uncharacteristic evasiveness at its core.",
AMERICAN GIGOLO,1980,Paul Schrader,Washington Post,40,Judith Martin,"This is basically a story about the pastime of shopping as an antidote to boredom, only the shopper has wandered into a cocktail lounge, instead of a store, and is looking for something live, or nearly so, to try on. That any human activity worth considering should ensue from this situation would be ridiculous to expect. [8 Feb 1980, p.20]",
AMERICAN GIGOLO,1980,Paul Schrader,Time,40,Richard Schickel,"Schrader's development of the frame-up story is mechanically melodramatic, and Gere, essentially a boring actor, doesn't help much either. He just cannot carry a picture, even when his passivity and gentleness well serve some aspects of his character, as they do here.",
AMERICAN GIGOLO,1980,Paul Schrader,Newsweek,30,David Ansen,"Though it tells us that it's about a man who gives pleasure for a living but is incapable of accepting pleasure, it is in fact about the guilty obsessions of a filmmaker who seems incapable of giving pleasure to an audience. [11 Feb 1980, p.82]",
JULIE KEEPS QUIET,2024,Leonardo Van Dijl,The New York Times,80,Nicolas Rapold,It’s a film that maintains that Julie’s story is available only when she’s ready to tell it.,"Mar 27, 2025"
JULIE KEEPS QUIET,2024,Leonardo Van Dijl,RogerEbert.com,75,Monica Castillo,"Leonardo van Dijl’’s “Julie Keeps Quiet” is more about what is left unsaid than what’s spoken. Co-written by van Dijl and Ruth Becquart, the film is a quiet drama about keeping secrets buried within and what happens when details finally come to light.","Mar 28, 2025"
RED DESERT,1964,Michelangelo Antonioni,Village Voice,80,Michael Atkinson,"Intimations of infection loom (ships pass waving polio quarantine flags) and sexual games are played, but Antonioni was then the most obsessively compositional filmmaker alive, and the movie is all about the scary, foggy, metaphysical negative spaces.","Aug 31, 2011"
MISERICORDIA,2024,Alain Guiraudie,The Playlist,100,Ankit Jhunjhunwala,"This is rigorous filmmaking of the highest order, controlled and precise to the exclusion of anything extraneous —evidenced by its taut 100-minute runtime.","May 27, 2024"
