Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
SEVEN SAMURAI,1954,Akira Kurosawa,Village Voice,90,J. Hoberman,"Rich in detail, vivid in characterization, leisurely in exposition, this 207-minute epic is bravura filmmaking -- a brilliant yet facile synthesis of Hollywood pictorialism, Soviet montage, and Japanese theatricality that could be a B western transposed to Mars.",
SEVEN SAMURAI,1954,Akira Kurosawa,The New York Times,90,Bosley Crowther,"On that simple framework and familiar story line, director Kurosawa has plastered a wealth of rich detail, which brilliantly illuminates his characters and the kind of action in which they are involved. He has loaded his film with unusual and exciting physical incidents and made the whole thing graphic in a hard, realistic western style.",
YOJIMBO,1961,Akira Kurosawa,Chicago Sun-Times,100,Roger Ebert,"[Kurosawa] was deliberately combining the samurai story with the Western, so that the wind-swept main street could be in any frontier town, the samurai (Toshiro Mifune) could be a gunslinger, and the local characters could have been lifted from John Ford's gallery of supporting actors.",
YOJIMBO,1961,Akira Kurosawa,Empire,100,David Parkinson,"Less visceral than the battle scene in Seven Samurai, this is more of a free-for-all, with brute force leaving no room for skill.",
YOJIMBO,1961,Akira Kurosawa,ReelViews,100,James Berardinelli,"Yojimbo does not cause viewers to ponder deep issues in the way Rashomon does, nor does it possess the epic grandness of The Seven Samurai, yet it must still be considered in the top tier of Kurosawa's films. Stylish, compelling, and involving, it became as much a blueprint for future productions as it is an homage to past ones.",
YOJIMBO,1961,Akira Kurosawa,Slant Magazine,100,Rob Humanick,"Something of a textbook example of the perfect crowd-pleaser, Kurosawa’s tale is sociopolitical wish fulfillment via archetypal samurai drama, albeit with a twist or three.",
YOJIMBO,1961,Akira Kurosawa,Chicago Tribune,100,Michael Wilmington,"One of the great samurai pictures, its darkly brilliant premise--the cynical mercenary/master swordsman or yojimbo (bodyguard) who walks into a town feud and plays both evil sides against each other--has been copied frequently, most notably in the Sergio Leone-Clint Eastwood A Fistful of Dollars. But Kurosawa's treatment remains the most savage, thrilling, smart and hideously funny. [26 Jan 2007, p.C2]",
YOJIMBO,1961,Akira Kurosawa,The New Yorker,100,Pauline Kael,There is so much displacement of the usual movie conventions that we don't have the time or inclination to ask why we are enjoying the action; we respond kinesthetically. One of the rare Japanese films that is both great and funny to American audiences.,
YOJIMBO,1961,Akira Kurosawa,Portland Oregonian,100,Ted Mahar,This is still the one to see ...for Mifune's inimitable performance and Kurosawa's gorgeous black-and-white photography. [05 Jan 2001],
YOJIMBO,1961,Akira Kurosawa,Time,100,Richard Schickel,"The filmmaking is marvelously austere, yet in its sudden bursts of action electrifying, in its stern morality sobering, in the blackness of its comedy often quite delicious.",
YOJIMBO,1961,Akira Kurosawa,Variety,90,Staff (Not Credited),"Though this lacks the epic stature of Seven Samurai, Kurosawa here again shows his mastery of the medium.",
YOJIMBO,1961,Akira Kurosawa,Total Film,90,George Wales,"You won't find a more bone-jarring set of fight scenes than the ones on display here, while Mifune's blood-letting drifter offers a masterclass in justice-dispensing cool.",
YOJIMBO,1961,Akira Kurosawa,The Observer (UK),90,Philip French,"Toshiro Mifune is electrifying as an unemployed samurai exploiting two embattled factions in an early nineteenth-century Japanese country town. [05 Nov 2000, p.11]",
YOJIMBO,1961,Akira Kurosawa,TV Guide Magazine,88,Michael Scheinfeld,"With Mifune's tongue-in-cheek performance and the wildly stylized battle scenes featuring mallet and pistol-wielding samurai, YOJIMBO may just be the first post-modern samurai film.",
YOJIMBO,1961,Akira Kurosawa,LarsenOnFilm,88,Josh Larsen,"The widescreen Tohoscope compositions offer ample opportunities for dramatically staged standoffs, yet Kurosawa also employs them for laughs.",
YOJIMBO,1961,Akira Kurosawa,Time Out,80,Staff (Not Credited),"Far from being just another vehicle for Mifune, this belongs in that select group of films noirs which are also comedies.",
YOJIMBO,1961,Akira Kurosawa,Los Angeles Times,80,Mark Chalon Smith,"Its reflection of the Westerns makes it more accessible to an American audience than some of his other movies and, although his characters have complicated moral shadings typical of Kurosawa films, Yojimbo can be enjoyed on a surface level. The simple plot moves and carries you along. [11 Apr 1991, p.13]",
YOJIMBO,1961,Akira Kurosawa,Village Voice,70,Jonas Mekas,"Kurosawa's imagery is alway exciting. [25 Oct 1962, p.16]",
YOJIMBO,1961,Akira Kurosawa,The New York Times,60,Bosley Crowther,"As in most Westerns, the dramatic penetration is not deep, and the plot complications are many and hard to follow in Japanese. Kurosawa is here showing more virtuosity than strength. Yojimbo is a long way (in the wrong direction) from his brilliant Rashomon.",
SANJURO,1962,Akira Kurosawa,Chicago Tribune,100,Michael Wilmington,"The thrilling sequel-return of Mifune's hip samurai from Yojimbo. [01 Nov 2002, p.C9]",
SANJURO,1962,Akira Kurosawa,The Observer (UK),90,Philip French,"A minor masterpiece. [05 Nov 1995, p.11]",
SANJURO,1962,Akira Kurosawa,The Independent,90,Laurence Phalan,"Cool and witty action cinema of the highest order. [26 Jun 2014, p.50]",
SANJURO,1962,Akira Kurosawa,USA Today,88,Mike Clark,"Jaded samurai Toshiro Mifune shows younger warriors the ropes, just as John Wayne used to toughen up tenderfoots on the range. [21 Apr 1995, p.3D]",
SANJURO,1962,Akira Kurosawa,Collider,83,Jeremy Urquhart,"It's a surprisingly funny movie at times, even though it deals with serious themes, deconstructing the samurai mythos while also having a solid amount of gritty sword-fighting action.",
SANJURO,1962,Akira Kurosawa,Empire,80,David Parkinson,Satirical Samurai action of the highest order.,
SANJURO,1962,Akira Kurosawa,The New York Times,80,Bosley Crowther,"This is a mischievous, sly, good-humored presentation of a crusty old samurai caught between two groups of plain incompetents, with a playful satiric point.",
SANJURO,1962,Akira Kurosawa,Time Out,80,Staff (Not Credited),"Kurosawa plays most of it for laughs by expertly parodying the conventions of Japanese period action movies, but the tone switches to a magnificent vehemence in the heart-stopping finale.",
SANJURO,1962,Akira Kurosawa,Variety,80,Staff (Not Credited),"The charm of this fascinating Toho production, stylishly directed by Akira Kurosawa, is the personality of the hero, powerfully played by Toshiro Mifune.",
SANJURO,1962,Akira Kurosawa,The Guardian,80,Rob Mackie,"Mifune's slob is deceptive, and the film builds slowly to a shattering ending.",
SANJURO,1962,Akira Kurosawa,Paste Magazine,80,Oktay Ege Kozak,It’s an endlessly fun romp with spectacular widescreen black and white cinematography. The fact that it contains the greatest—and perhaps bloodiest—samurai duel in film history is certainly a big plus.,
SANJURO,1962,Akira Kurosawa,Slashfilm,80,Lisa Laman,"Fortunately, the film doesn't attempt to turn ""Yojimbo"" into the first piece of an epic saga but aims to deliver another satisfying standalone samurai adventure.",
SANJURO,1962,Akira Kurosawa,Slant Magazine,75,Chuck Bowen,"Sanjuro is still a lesson from a master in mounting choreography and sustaining momentum, though it remains more of an exercise rather than a work of flesh and blood.",
SANJURO,1962,Akira Kurosawa,Film Threat,75,Brad Cook,"Sanjuro doesn’t offer as much complexity and nuance as its predecessor, but it’s still a fun ride that shows Kurosawa’s consummate skills, even when he was simply satisfying Toho’s constant demands that he make more commercially-appealing films.",
SANJURO,1962,Akira Kurosawa,Chicago Reader,70,Dave Kehr,"This is fun but, compared with Kurosawa’s other 60s efforts, relatively slight.",
MORTAL KOMBAT,1995,Paul W.S. Anderson,Los Angeles Times,90,Kevin Thomas,"A martial arts action-adventure with wondrous special effects and witty production design, it effectively combines supernatural terror, a mythical slay-the-dragon, save-the-princess odyssey and even a spiritual quest for self-knowledge. [21 Aug 1995 Pg. F3]",
MORTAL KOMBAT,1995,Paul W.S. Anderson,Christian Science Monitor,75,Peter Rainer,"It is one continuous fight sequence from opening scene to final credits, but lacks the blood, profanity, and gore that would have merited a more adult rating.",
MORTAL KOMBAT,1995,Paul W.S. Anderson,The New York Times,70,Stephen Holden,"The movie's extensive martial arts sequences, in which combatants bounce off each other doing triple handsprings, suggest a slightly more earthbound version of the aerial ballets in Hong Kong action-adventure films.",
MORTAL KOMBAT,1995,Paul W.S. Anderson,Variety,70,Leonard Klady,"But where others have sunk in the mire of imitation, director Paul Anderson and writer Kevin Droney effect a viable balance between exquisitely choreographed action and ironic visual and verbal counterpoint.",
MORTAL KOMBAT,1995,Paul W.S. Anderson,TV Guide Magazine,63,Staff (Not Credited),"Expect lots of earsplitting music, garish visuals and badly staged martial arts action.",
MORTAL KOMBAT,1995,Paul W.S. Anderson,Washington Post,60,Richard Harrington,"A mix of martial-arts and special-effects magic, the film serves its nonstop confrontations either straight up or with a twist (as when they involve Kombatants with special powers, like Sub-Zero, Reptile and Scorpion).",
MORTAL KOMBAT,1995,Paul W.S. Anderson,Empire,60,Kim Newman,"The filmmakers try to solve the problem of turning an experience which merely consists of a series of fights into a story by... ignoring it, presenting a film which merely consists of a series of fights.",
MORTAL KOMBAT,1995,Paul W.S. Anderson,Entertainment Weekly,58,Lisa Schwarzbaum,"And although director Paul Anderson treats the story with appropriate deadpan respect, there are enough sparks of humor (particularly generated by Linden Ashby as a shallow martial-arts actor who worries that he's a fake, with good reason) to amuse the adults accompanying the 10-year-old boys in the audience.",
MORTAL KOMBAT,1995,Paul W.S. Anderson,Austin Chronicle,50,Marc Savlov,"It is, in essence, the video game transferred part and parcel to the screen, and very well at that.",
MORTAL KOMBAT,1995,Paul W.S. Anderson,San Francisco Chronicle,50,Laura Evenson,"Mortal Kombat the movie has everything a teenage boy could want: snakes that jut out of a villain's palms, acrobatic kung- fu fighting and a couple of battling babes. Everything, that is, but an interesting plot, decent dialogue and compelling acting",
MORTAL KOMBAT,1995,Paul W.S. Anderson,The New Yorker,50,Bruce Diones,But soon the movie falls flat under an uninspired good-versus-evil plot and pathetically simpleminded dialogue.,
MORTAL KOMBAT,1995,Paul W.S. Anderson,USA Today,50,Susan Wloszczyna,"Just like the popular (and more graphically violent) video game it's spun from, kung-fooy and kartoony Kombat shoves plot and personality aside to focus on action cloaked in mystic mumbo-jumbo and gloomy mock-gothic graphics. [21 Aug 1995 Pg. 03.D]",
MORTAL KOMBAT,1995,Paul W.S. Anderson,Film Threat,30,Alan Ng,The bright spot of Paul W.S. Anderson’s film is the villains.,
IKIRU,1952,Akira Kurosawa,Chicago Sun-Times,100,Roger Ebert,"Over the years I have seen ""Ikiru"" every five years or so, and each time it has moved me, and made me think.",
IKIRU,1952,Akira Kurosawa,Los Angeles Times,100,Mark Chalon Smith,"Like “Stray Dog” and “Drunken Angel,” it illuminates a reeling society while telling a story of deep human emotion.",
IKIRU,1952,Akira Kurosawa,ReelViews,100,James Berardinelli,"A thoughtful, existential meditation about the meaning of life and what constitutes a life well-lived, Ikiru is almost guaranteed to prod the viewer to examine his or her own mortality and ponder how, in the end, the scales will tip.",
IKIRU,1952,Akira Kurosawa,LarsenOnFilm,100,Josh Larsen,The genius of Akira Kurosawa’s Ikiru is the way this deeply sentimental film continually deflates sentimentality.,
IKIRU,1952,Akira Kurosawa,Total Film,100,Staff (Not Credited),"This is the flip side to his samurai films, an introspective, naturalistic contemporary drama combining progressive social criticism with a universal humanist message.",
IKIRU,1952,Akira Kurosawa,TV Guide Magazine,100,Michael Scheinfeld,A beautiful and unusually quiet film from one of the world's greatest living directors.,
IKIRU,1952,Akira Kurosawa,Village Voice,100,Nick Pinkerton,"Were it the only film Kurosawa ever made, his name would be rightfully engraved on film history.",
IKIRU,1952,Akira Kurosawa,Chicago Reader,100,Don Drucker,"It avoids all the maudlin cliches and blind alleys of examining the “meaning of life,” giving us instead a rare portrait of a man experiencing a genuine insight into what his wasted years have been leading to.",
IKIRU,1952,Akira Kurosawa,Chicago Tribune,100,Michael Wilmington,"One of the greatest films--Akira Kurosawa's poignant 1952 masterpiece Ikiru...is both a tragicomedy about how our best intentions are misinterpreted and a profound meditation on an old man's reactions to impending death. [26 Sep 2003, p.C2]",
IKIRU,1952,Akira Kurosawa,Christian Science Monitor,100,David Sterritt,"This masterpiece of 1952 is one of the gentlest, subtlest tales from one of Japan's all-time-great filmmakers, combining the sweep of a novel with the intimacy of an elegy. [10 Jan 2003]",
IKIRU,1952,Akira Kurosawa,Empire,100,David Parkinson,"Meticulously constructed, beautifully played and poignant.",
IKIRU,1952,Akira Kurosawa,The Telegraph,100,Rachel Ward,"Inspired by The Death of Ivan Ilyich, a short story by Leo Tolstoy, this is a mournful masterpiece. Shimura's performance is central - he plods around like a gnarled tortoise, his weather-beaten head perpendicular to his body, his expression a downturned rictus of despair. [01 Mar 2014, p.36]",
IKIRU,1952,Akira Kurosawa,The Observer (UK),100,Philip French,"The narrative is carefully paced, the central performance magnificent, the final effect overwhelming in a manner that recalls the great Russian writers Kurosawa admired.",
IKIRU,1952,Akira Kurosawa,Variety,90,Staff (Not Credited),Kurosawa performs a tour-de-force in keeping a dramatic thread throughout and avoiding the mawkish. It is technically excellent with a telling Occidental-type musical score.,
IKIRU,1952,Akira Kurosawa,Time Out,80,Wally Hammond,"Kurosawa’s eclectic style is a delight: his striking, varied compositions reflecting the old man’s journey from darkness to some kind of light right until the moving finale.",
IKIRU,1952,Akira Kurosawa,The New Yorker,80,Pauline Kael,"It's extremely uneven--there are slick and sentimental passages and some are impenetrable. But there are also emotional revelations and there's a superb sequence--almost an epiphany--when the dying man, who has accomplished what he hoped to, sits in a swing in the snow and hums a little song.",
IKIRU,1952,Akira Kurosawa,New York Daily News,75,Dorothy Masters,"Akira Kurosawa's talent for analysis, interpretation and projection is again apparent in ""To Live."" [30 Jan 1960, p.22]",
IKIRU,1952,Akira Kurosawa,Slant Magazine,75,Clayton Dillard,"Ikiru wows for its complicated interrogation (and innovation) of subjective, cinematic experiences of time and memory, but lulls in its commemoration of a wealthy, privileged man who finally decides to care after it’s absolutely confirmed he has no time left to live.",
IKIRU,1952,Akira Kurosawa,The New York Times,70,Bosley Crowther,"If it weren't so confused in its story-telling, it would be one of the major postwar films from Japan. As it stands, it is a strangely fascinating and affecting film, up to a point—that being the point where it consigns its aged hero to the great beyond.",
IKIRU,1952,Akira Kurosawa,The Telegraph,60,Tim Robey,"Everything we're meant to feel here is bluntly dictated by the script and delivered with unambiguous, button-pushing direction - it's impossible to miss. [06 Aug 2016]",
RASHOMON,1950,Akira Kurosawa,ReelViews,100,James Berardinelli,"Today, nearly fifty years after it was made, Rashomon has lost none of its fascination or power. It's still a marvelous piece of cinema that asks unanswerable questions of great import.",
RASHOMON,1950,Akira Kurosawa,RogerEbert.com,100,Roger Ebert,"The wonder of Rashomon is that while the shadowplay of truth and memory is going on, we are absorbed by what we trust is an unfolding story.",
RASHOMON,1950,Akira Kurosawa,CineVue,100,Adam Howard,"It was the film that introduced the world at large to master director Akira Kurosawa and his frequent, infinitely watchable star Toshiro Mifune.",
RASHOMON,1950,Akira Kurosawa,TV Guide Magazine,100,Staff (Not Credited),"One of the most brilliantly constructed films of all time, RASHOMON is a monument to Akira Kurosawa's greatness, combining his well-known humanism with an experimental narrative style that has become a hallmark of film history.",
RASHOMON,1950,Akira Kurosawa,The A.V. Club,100,Scott Tobias,"Every element in the film, from the dense thicket of forest branches to master cinematographer Kazuo Miyagawa's deceptive framing and lighting design, is precisely calibrated to make the facts more difficult to discern.",
RASHOMON,1950,Akira Kurosawa,Empire,100,Kim Newman,"Kurosawa is always worth a look but this is a particular classic that has influenced so much to come, it's almost essential.",
RASHOMON,1950,Akira Kurosawa,The Guardian,100,Peter Bradshaw,"Akira Kurosawa's 1950 masterwork is a chilling, utterly memorable dissection of the nature of human communication.",
RASHOMON,1950,Akira Kurosawa,Variety,100,Staff (Not Credited),"Unveiled at the Venice film fest [in August 1951], this caused a flurry in critical circles for its brilliance of conception, technique, acting and its theme of passion.",
RASHOMON,1950,Akira Kurosawa,The New York Times,100,Bosley Crowther,Much of the power of the picture—and it unquestionably has hypnotic power—derives from the brilliance with which the camera of Director Akira Kurosawa has been used. The photography is excellent and the flow of images is expressive beyond words.,
RASHOMON,1950,Akira Kurosawa,Washington Post,100,Michael O'Sullivan,Rashomon has had such a profound cultural influence that there is even a psychosociological phenomenon named after it.,
RASHOMON,1950,Akira Kurosawa,San Francisco Chronicle,100,G. Allen Johnson,"A penetrating study of the subjectivity of truth and perception, changed cinema forever and inspired the phrase ""the Rashomon effect.""",
RASHOMON,1950,Akira Kurosawa,Austin Chronicle,100,Kimberley Jones,Kurosawa's international breakthrough is a masterstroke in unreliable narration.,
RASHOMON,1950,Akira Kurosawa,Chicago Reader,90,Jonathan Rosenbaum,"Film is still an impressive piece of work, visually and rhythmically masterful.",
RASHOMON,1950,Akira Kurosawa,The New Yorker,90,Pauline Kael,The introductory and closing scenes are tedious; the woman's whimpering is almost enough to drive one to the nearest exit. Yet the film transcends these discomforts; it has its own perfection.,
RASHOMON,1950,Akira Kurosawa,Slant Magazine,88,Chuck Bowen,The film is still one of the most glorious testaments to the frustrations and exhilarations of chasing an unvarnished truth.,
RASHOMON,1950,Akira Kurosawa,LarsenOnFilm,88,Josh Larsen,"Rashomon is a movie of ideas first and foremost. There is little room for subtext here. Matters of truth and human nature are debated in an anguished, grandiose acting style that can be jarring to contemporary, Western eyes.",
RASHOMON,1950,Akira Kurosawa,Boston Globe,88,Ty Burr,"Rashomon truly is a warhorse of US art-house cinema, and by any yardstick it's the film that opened the door for Asian filmmaking in this country. [23 Apr 2010, p.12]",
RASHOMON,1950,Akira Kurosawa,Time Out,80,Staff (Not Credited),"This level of mastery is timeless, and although the movie is overly deliberate at times, when it takes off, it really flies.",
HIGH AND LOW,1963,Akira Kurosawa,The New York Times,100,A.O. Scott,"A sizzling, artistic crackerjack and a model of its genre, pegged on a harassed man's moral decision, laced with firm characterizations and tingling detail and finally attaining an incredibly colorful crescendo of microscopic police sleuthing.",
HIGH AND LOW,1963,Akira Kurosawa,The A.V. Club,100,Scott Tobias,"Miraculously, High And Low turns the mundane follow-through of police work into the stuff of white-knuckle suspense.",
HIGH AND LOW,1963,Akira Kurosawa,Chicago Tribune,100,Michael Wilmington,"Superb crime thriller. [07 Sep 1998, p.1N]",
HIGH AND LOW,1963,Akira Kurosawa,San Francisco Chronicle,100,G. Allen Johnson,"It is possibly Kurosawa's most underrated masterpiece, rich in characterization and structure, yet lost in the shuffle among such classics as ""Rashomon"" and ""Seven Samurai."" [14 Sep 2008, p.N31]",
HIGH AND LOW,1963,Akira Kurosawa,The Dissolve,90,Mike D'Angelo,"Few movies have ever been as subtly, methodically composed as High And Low, in which every shot reflects, to some degree, the dichotomy presented by its title.",
HIGH AND LOW,1963,Akira Kurosawa,Paste Magazine,90,Oktay Ege Kozak,"The most tension-filled ransom exchange sequence ever filmed works perfectly as the midpoint break between the two halves, which eventually begin to converge as a potent study on the psychological effects of income inequality disguised as a straight genre piece.",
HIGH AND LOW,1963,Akira Kurosawa,Chicago Reader,90,Jonathan Rosenbaum,"I would nominate this authoritative 1962 adaptation of Ed McBain’s novel The King’s Ransom as Akira Kurosawa’s best nonperiod picture, though Ikiru and Rhapsody in August are tough competitors.",
HIGH AND LOW,1963,Akira Kurosawa,The Observer (UK),90,Philip French,"As well as being a skilfully developed thriller and a study in moral dilemma, High and Low is a precise and devastating anatomy of postwar Japanese society. [31 Jan 1999, p.11]",
HIGH AND LOW,1963,Akira Kurosawa,Slant Magazine,88,Glenn Heath Jr.,"High and Low is a masterful cinematic elevator connecting two warring social perspectives, finding a common ground between them in the pressurized corners of the classic crime drama.",
HIGH AND LOW,1963,Akira Kurosawa,The A.V. Club,83,Keith Phipps,"While not a masterpiece on par with Kurosawa's best work, High And Low is a fine example of his craft, and further proof that it's not a few masterpieces but the overall scope of a career that defines a great director.",
HIGH AND LOW,1963,Akira Kurosawa,Empire,80,David Parkinson,"This lesser known Kurosawa feature is worth a look, with outstanding performances and stunning cinematography.",
HIGH AND LOW,1963,Akira Kurosawa,Washington Post,80,Paul Attanasio,"It's not one of his masterpieces, but High and Low fully illustrates why Kurosawa is regarded as Japan's foremost director.",
HIGH AND LOW,1963,Akira Kurosawa,Los Angeles Times,80,Kevin Thomas,"Structurally, High and Low, which is remarkable in many ways--the camera work alone could serve as a primer in film technique--is quite a departure for Kurosawa.",
HIGH AND LOW,1963,Akira Kurosawa,Time Out,80,Staff (Not Credited),"The first half, set in a single room, echoes Hitchcock's Rope in exploring his moral dilemma while the action takes place off-screen. The second is disconcertingly different in that it focuses excitingly on the police procedures deployed in the hunt for the kidnapper. But the connections, though sometimes overly obvious in appealing to the liberal conscience, span fascinating Dostoevskian depths.",
HIGH AND LOW,1963,Akira Kurosawa,Portland Oregonian,75,Ted Mahar,"High and Low is more than a crime melodrama; it's a philosophical drama as well. [23 Nov 1988, p.D06]",
HIGH AND LOW,1963,Akira Kurosawa,TV Guide Magazine,75,,In HIGH AND LOW Kurosawa succeeds in developing a highly visual structural style within the wide-screen format.,
"IT'S A MAD, MAD, MAD, MAD WORLD",1963,Stanley Kramer,The Dissolve,70,Nathan Rabin,"More than anything, though, It’s A Mad, Mad, Mad, Mad World embodies comic hugeness, for better or for worse. It isn’t the best comedy of all time, but it’s one of the largest and broadest.","Feb 4, 2014"
"IT'S A MAD, MAD, MAD, MAD WORLD",1963,Stanley Kramer,The New York Times,70,Bosley Crowther,"It's a wonderfully crazy and colorful collection of ""chase"" comedy, so crowded with plot and people that it almost splits the seams of its huge Cinerama packing and its 3-hour-and-12-minute length.",
"IT'S A MAD, MAD, MAD, MAD WORLD",1963,Stanley Kramer,Variety,70,Staff (Not Credited),"Being a picture of extravagant proportions, even its few flaws are king-sized, but the plusses outweigh by far the minuses. It is a throwback to the wild, wacky and wondrous time of the silent screen comedy, a kind of Keystone Kop Kaper with modern conveniences.",
"IT'S A MAD, MAD, MAD, MAD WORLD",1963,Stanley Kramer,The A.V. Club,67,Mike D'Angelo,There are enough giddy highs that it’s had a strong cult following ever since its release in 1963.,
"IT'S A MAD, MAD, MAD, MAD WORLD",1963,Stanley Kramer,Slant Magazine,63,Staff (Not Credited),"For a three-hour, epoch-ending epic made by a comedy neophyte, it yields a treasure of showbiz lore.",
"IT'S A MAD, MAD, MAD, MAD WORLD",1963,Stanley Kramer,Time Out,60,Staff (Not Credited),Kramer's 'comedy to end all comedy' stretches its material to snapping point but offers happy hours of star-spotting.,
"IT'S A MAD, MAD, MAD, MAD WORLD",1963,Stanley Kramer,TV Guide Magazine,60,Staff (Not Credited),"This comic extravaganza starts off funny, but exhausts rather than delights.",
"IT'S A MAD, MAD, MAD, MAD WORLD",1963,Stanley Kramer,CineVue,60,Christopher Machell,"Though It’s a Mad, Mad, Mad, Mad World struggles to justify its ludicrous length, there are just enough laughs, cameos and memorable set pieces to garner a recommendation.",
"IT'S A MAD, MAD, MAD, MAD WORLD",1963,Stanley Kramer,Empire,60,Ian Nathan,The definitive wacky screwball comedy that spawned a genre.,
"IT'S A MAD, MAD, MAD, MAD WORLD",1963,Stanley Kramer,Chicago Reader,37,Don Druker,Even Cinerama (its original format) can't expand on the poverty of comic invention.,
SINNERS,2025,Ryan Coogler,Little White Lies,100,Kambole Campbell,Sinners elegantly walks a line between enjoyable mayhem as well as a sense of tragedy around this safe haven being ripped apart – but also leverages the classical allure of the vampire for motivations inspired by its reflective first half.,"Apr 10, 2025"
SINNERS,2025,Ryan Coogler,The Film Stage,100,Alistair Ryder,"Coogler doesn’t reinvent the vampire movie with Sinners, but in a current era of American cinema where messages are force-fed, a thoughtful social satire which gives viewers time to dissect––and never lets its loftier thematic aims get in the way of its junky thrills––is a breath of fresh air. I can’t remember the last time I had this much fun, nor felt so reinvigorated by, a major studio genre movie.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,The Playlist,100,Rodrigo Perez,"All of the elements of impressive craft blend to make a wholly unique concoction, a bloody, eerie, creepy and yet thoughtful and emotional exploitation movie about demons, ghosts, black magic and haunted things.","Apr 17, 2025"
SINNERS,2025,Ryan Coogler,The New York Times,100,Manohla Dargis,"Ryan Coogler’s Sinners is a big-screen exultation — a passionate, effusive praise song about life and love, including the love of movies.","Apr 17, 2025"
SINNERS,2025,Ryan Coogler,The Irish Times,100,Donald Clarke,"Even the greatest general will lose some control when marching an entire division over hostile highlands. But, far from feeling indulgent, the picture is positively economical in the way it addresses so many ideas – sociological, cultural, historical – while forwarding its rattling, viscera-soaked yarn.","Apr 17, 2025"
SINNERS,2025,Ryan Coogler,Los Angeles Times,100,Amy Nicholson,"Sinners works more like a pop song than a grand statement, the kind of deceptively simple high-level craft that few people can pull off.","Apr 17, 2025"
SINNERS,2025,Ryan Coogler,Original-Cin,100,Thom Ernst,"Sinners, the new film directed by Ryan Coogler and starring Michael B. Jordan, needs no more than a one-word review; Stunning. Magical also works. So does unforgettable.","Apr 17, 2025"
SINNERS,2025,Ryan Coogler,Consequence,91,Liz Shannon Miller,"With Sinners, Coogler confirms that he has a real talent for exploring and reinventing genres, while still telling a story that feels wholly original. There are a few points where characters make dumb decisions — much like real-life humans do — but execution-wise, the movie is quite the roller coaster, a ride worth taking.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,The A.V. Club,91,Jesse Hassenger,"Sinners, which the filmmaker himself has been touting as his first wholly original feature (Fruitvale Station, his debut, was based on a real-life tragedy), is both Coogler’s most fantastical and most closely rooted in the history of American racism. It’s pulp from the heart and the gut.","Apr 18, 2025"
SINNERS,2025,Ryan Coogler,ScreenCrush,90,Matt Singer,The way Coogler resolves Sinners’ central ideas within a traditional horror story framework is truly masterful. He plays the audience like a fiddle. Or a blues guitar.,"Apr 10, 2025"
SINNERS,2025,Ryan Coogler,Slashfilm,90,Jeremy Mathai,"This is a one-of-a-kind experience that simply doesn't come around very often. Hyperbole or not, I'm willing to bet we'll be talking about ""Sinners"" for a long time to come.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,The Hollywood Reporter,90,David Rooney,"As much arthouse as grindhouse, it’s a blood-drenched mix tape that shouldn’t work. But it does, thanks to Coogler’s muscular direction, a terrific cast, enveloping IMAX visuals, body-quaking sound and music that stirs the soul while setting the pulse racing.","Apr 10, 2025"
SINNERS,2025,Ryan Coogler,IGN,90,Eric Goldman,"Ryan Coogler enters the horror realm and nails it in Sinners, which drops vampires into a deeply personal, heartfelt, emotional, sexy, and bloody story that’ll stick with you.","Apr 11, 2025"
SINNERS,2025,Ryan Coogler,Film Threat,90,Alan Ng,"Michael B. Jordan and Miles Caton deliver incredible performances in this soulful, bloody tale that masterfully marries blues, vampires, and the vibrant spirit of New Orleans.","Apr 11, 2025"
SINNERS,2025,Ryan Coogler,Arizona Republic,90,Bill Goodykoontz,"Sinners is a fascinating movie, overflowing with creativity and bold ideas.","Apr 15, 2025"
SINNERS,2025,Ryan Coogler,Screen Rant,90,Mae Abdulbaki,"I was taken to another place watching Sinners, and I have no doubt audiences will walk away having been moved and simultaneously entertained by this gripping, multifaceted story that deserves to be seen on the biggest screen possible and, ideally, more than once.","Apr 15, 2025"
SINNERS,2025,Ryan Coogler,Paste Magazine,90,Tara Bennett,"Sinners is a vampire story with something to say about America’s unresolved sins and reinforces that Coogler is one of his generation’s best filmmakers, mining something fresh from every genre he tackles.","Apr 17, 2025"
SINNERS,2025,Ryan Coogler,The New Yorker,90,Richard Brody,"Coogler presents a provocatively Africanist view of Black American experience, and does so with exuberant inventiveness; the uncompromising political essence of his allegorical vision is expressed with aesthetic delight.","Apr 17, 2025"
SINNERS,2025,Ryan Coogler,Slate,90,Dana Stevens,It’s both a wildly ambitious meditation on American history and a rip-roaring good time.,"Apr 17, 2025"
SINNERS,2025,Ryan Coogler,The Atlantic,90,David Sims,"Sinners had me cheering for every thrill and spill, all while mulling the deeper concerns threaded through it.","Apr 18, 2025"
SINNERS,2025,Ryan Coogler,The Globe and Mail (Toronto),90,Noel Ransome,"If anything, Sinners is the freest that the Creed and Black Panther filmmaker has ever been: stitching drama to spectacle, folding the personal into the political, slipping past the limits of what studio films are supposed to do in favour of what they still might dare to try.","Apr 18, 2025"
